id,type,address,number,Region,Province,Arrondissement,Municipality,type.1,postal_code,public,available,hours,numberStr,"('Latitude', 'Longitude')"
12817.0,Appareil Fixe-Vast Apparaat,President Kennedypark,14.0,Flanders,West-Vlaanderen,Kortrijk,Kortrijk,Appareil Fixe-Vast Apparaat,8500.0,Yes,No,8-18U Op Weekdagen,14.0,"(50.7993102, 3.2714715)"
12818.0,Appareil Fixe-Vast Apparaat,NatiÃ«nlaan,285.0,Flanders,West-Vlaanderen,Brugge,Knokke-Heist,Appareil Fixe-Vast Apparaat,8300.0,Yes,No,8 Tot 18U Op Weekdagen,285.0,"(nan, nan)"
12819.0,Appareil Fixe-Vast Apparaat,Hof Ter Weze,21.0,Flanders,West-Vlaanderen,Roeselare,Roeselare,Appareil Fixe-Vast Apparaat,8800.0,Yes,No,8-18U Op Weekdagen,21.0,"(50.9233924, 3.1191835)"
12820.0,Appareil Fixe-Vast Apparaat,Brugse Steenweg,,Flanders,West-Vlaanderen,Veurne,Veurne,Appareil Fixe-Vast Apparaat,8630.0,Yes,No,8 Tot 18U Op Weekdagen,,"(51.0728287, 2.6906558)"
12821.0,Appareil Fixe-Vast Apparaat,Ambachtenlaan,,Flanders,Vlaams-Brabant,Leuven,Leuven,Appareil Fixe-Vast Apparaat,3001.0,No,No,,,"(50.8503471, 4.7149779)"
12822.0,Appareil Fixe-Vast Apparaat,Herentalsebaan,387.0,Flanders,Antwerpen,Antwerpen,Wommelgem,Appareil Fixe-Vast Apparaat,2160.0,No,No,,387.0,"(51.206267049999994, 4.46923896274668)"
12823.0,Appareil Fixe-Vast Apparaat,Industriepark,22.0,Flanders,Antwerpen,Mechelen,Heist-op-den-Berg,Appareil Fixe-Vast Apparaat,2220.0,No,No,,22.0,"(51.0608946, 4.727751402325509)"
12824.0,Appareil Fixe-Vast Apparaat,Tiensesteenweg,169.0,Flanders,Vlaams-Brabant,Leuven,Bierbeek,Appareil Fixe-Vast Apparaat,3360.0,No,No,,169.0,"(50.8719829, 4.722517776590804)"
12825.0,Appareil Fixe-Vast Apparaat,Tervuursesteenweg - Airport Building,201.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Steenokkerzeel,Appareil Fixe-Vast Apparaat,1820.0,No,No,,201.0,"(nan, nan)"
12826.0,Appareil Fixe-Vast Apparaat,Nijverheidsstraat,13.0,Flanders,Antwerpen,Turnhout,Westerlo,Appareil Fixe-Vast Apparaat,2260.0,No,No,,13.0,"(51.1890367, 5.099474436737454)"
12827.0,Appareil Fixe-Vast Apparaat,Sint-Gummarusveld,1.0,Flanders,Antwerpen,Antwerpen,Ranst,Appareil Fixe-Vast Apparaat,2520.0,No,No,,1.0,"(51.16064085, 4.600488066744393)"
12829.0,Appareil Fixe-Vast Apparaat,Noorderlaan,147.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2030.0,No,No,,147.0,"(51.2640927, 4.399568322053218)"
12835.0,Appareil Fixe-Vast Apparaat,Nekkerspoel-Borcht,19.0,Flanders,Antwerpen,Mechelen,Mechelen,Appareil Fixe-Vast Apparaat,2800.0,Yes,Yes,,19.0,"(51.025077, 4.503698)"
12836.0,Appareil Fixe-Vast Apparaat,Bredabaan,1157.0,Flanders,Antwerpen,Antwerpen,Brasschaat,Appareil Fixe-Vast Apparaat,2930.0,No,No,,1157.0,"(51.260471100000004, 4.465037097950249)"
12837.0,Appareil Fixe-Vast Apparaat,Rue De Sceptre,78.0,Brussels,,Bruxelles-Capitale,Ixelles,Appareil Fixe-Vast Apparaat,1050.0,No,No,,78.0,"(nan, nan)"
12837.0,Appareil Fixe-Vast Apparaat,Rue De Sceptre,78.0,Brussels,,Bruxelles-Capitale,Saint-Gilles,Appareil Fixe-Vast Apparaat,1050.0,No,No,,78.0,"(nan, nan)"
12839.0,Appareil Fixe-Vast Apparaat,Theophiel Toyeplein,,Flanders,West-Vlaanderen,Kortrijk,Zwevegem,Appareil Fixe-Vast Apparaat,8550.0,Yes,Yes,,,"(nan, nan)"
12840.0,Appareil Fixe-Vast Apparaat,Jozef De Blockstraat,57.0,Flanders,Antwerpen,Mechelen,Willebroek,Appareil Fixe-Vast Apparaat,2830.0,No,No,,57.0,"(51.04036995, 4.356765455400678)"
12841.0,Appareil Fixe-Vast Apparaat,Lange Gaanweg,1.0,Flanders,Oost-Vlaanderen,Sint-Niklaas,Kruibeke,Appareil Fixe-Vast Apparaat,9150.0,No,No,,1.0,"(51.1460667, 4.302242046121318)"
12842.0,Appareil Fixe-Vast Apparaat,Culliganlaan,,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Machelen,Appareil Fixe-Vast Apparaat,1831.0,No,No,,,"(50.8881311, 4.4530778)"
12843.0,Appareil Fixe-Vast Apparaat,Jagersdreef,,Flanders,Antwerpen,Antwerpen,Schoten,Appareil Fixe-Vast Apparaat,2900.0,Yes,Yes,Kantoor Uren,,"(51.2589806, 4.70386)"
12844.0,Appareil Fixe-Vast Apparaat,Verbindingsdok-Westkaai,28.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2000.0,No,No,,28.0,"(51.2297065, 4.4067253)"
12846.0,Appareil Fixe-Vast Apparaat,Boulevard Winston Churchill,28.0,Wallonia,Hainaut (le),Mons,Mons,Appareil Fixe-Vast Apparaat,7000.0,Yes,No,,28.0,"(50.4596767, 3.9493327)"
12847.0,Appareil Fixe-Vast Apparaat,Vliegveld,47.0,Flanders,West-Vlaanderen,Kortrijk,Wevelgem,Appareil Fixe-Vast Apparaat,8560.0,No,No,,47.0,"(50.81967745, 3.2069630809644716)"
12849.0,Appareil Fixe-Vast Apparaat,Overleiestraat,41.0,Flanders,West-Vlaanderen,Kortrijk,Kortrijk,Appareil Fixe-Vast Apparaat,8500.0,No,No,,41.0,"(50.8589661, 3.3071078754291863)"
12850.0,Appareil Fixe-Vast Apparaat,Oudemanstraat,17.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Londerzeel,Appareil Fixe-Vast Apparaat,1840.0,No,No,,17.0,"(51.015330399999996, 4.325802329964766)"
12853.0,Appareil Fixe-Vast Apparaat,Oudemanstraat,17.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Londerzeel,Appareil Fixe-Vast Apparaat,1840.0,No,No,,17.0,"(51.015330399999996, 4.325802329964766)"
12854.0,Appareil Fixe-Vast Apparaat,Ambachtenlaan,3.0,Flanders,West-Vlaanderen,Kortrijk,Wevelgem,Appareil Fixe-Vast Apparaat,8560.0,No,No,,3.0,"(50.8519703, 3.1818455538813484)"
12855.0,Appareil Fixe-Vast Apparaat,Rode Leeuwstraat,14.0,Flanders,Antwerpen,Turnhout,Herentals,Appareil Fixe-Vast Apparaat,2200.0,Yes,Yes,,14.0,"(51.11806215, 4.819069132489513)"
12856.0,Appareil Fixe-Vast Apparaat,Ten Bergstraat,4.0,Flanders,Antwerpen,Mechelen,Willebroek,Appareil Fixe-Vast Apparaat,2830.0,No,Yes,,4.0,"(51.049040149999996, 4.369300350746203)"
12858.0,Appareil Fixe-Vast Apparaat,Rue De Saint-Léger,1.0,Wallonia,Hainaut (le),Tournai et Mouscron,Estaimpuis,Appareil Fixe-Vast Apparaat,7730.0,Yes,No,,1.0,"(nan, nan)"
12859.0,Appareil Fixe-Vast Apparaat,Rue De Menin,4.0,Wallonia,Hainaut (le),Tournai et Mouscron,Estaimpuis,Appareil Fixe-Vast Apparaat,7730.0,Yes,No,,4.0,"(nan, nan)"
12860.0,Appareil Fixe-Vast Apparaat,Avenue Des Anciens Combattants,61.0,Brussels,,Bruxelles-Capitale,Evere,Appareil Fixe-Vast Apparaat,1140.0,Yes,No,,61.0,"(50.8614942, 4.4119732)"
12868.0,Appareil Fixe-Vast Apparaat,Hoogstraat,20.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Zaventem,Appareil Fixe-Vast Apparaat,1930.0,Yes,Yes,,20.0,"(50.98588205, 4.462830539352211)"
12869.0,Appareil Fixe-Vast Apparaat,Hoogstraat,20.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Zaventem,Appareil Fixe-Vast Apparaat,1930.0,No,Yes,,20.0,"(50.98588205, 4.462830539352211)"
12870.0,Appareil Fixe-Vast Apparaat,Hoogstraat,20.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Zaventem,Appareil Fixe-Vast Apparaat,1930.0,No,Yes,,20.0,"(50.98588205, 4.462830539352211)"
12871.0,Appareil Fixe-Vast Apparaat,Hoogstraat,20.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Zaventem,Appareil Fixe-Vast Apparaat,1930.0,No,Yes,,20.0,"(50.98588205, 4.462830539352211)"
12872.0,Appareil Fixe-Vast Apparaat,Wegvoeringstraat,63.0,Flanders,Oost-Vlaanderen,Dendermonde,Wetteren,Appareil Fixe-Vast Apparaat,9230.0,Yes,Yes,24/24,63.0,"(51.0084414, 3.891748635520878)"
12873.0,Appareil Fixe-Vast Apparaat,Rue Chanoine Crousse,1.0,Wallonia,Luxembourg,Virton,Virton,Appareil Fixe-Vast Apparaat,6760.0,No,No,07H30 - 17H00,1.0,"(49.566297399999996, 5.526156204037364)"
12874.0,Appareil Fixe-Vast Apparaat,Vaart Rechterover,161.0,Flanders,Oost-Vlaanderen,Gent,Deinze,Appareil Fixe-Vast Apparaat,9800.0,No,No,De Ganse Week - Niet In Het Weekend,161.0,"(nan, nan)"
12876.0,Appareil Fixe-Vast Apparaat,Kartuizersweg,,Flanders,Antwerpen,Antwerpen,Kontich,Appareil Fixe-Vast Apparaat,2550.0,No,No,,,"(51.1251446, 4.4228793)"
12877.0,Appareil Fixe-Vast Apparaat,Le Petit Saidon,31.0,Wallonia,Luxembourg,NeufchÃ¢teau,Libramont-Chevigny,Appareil Fixe-Vast Apparaat,6800.0,No,No,,31.0,"(nan, nan)"
12878.0,Appareil Fixe-Vast Apparaat,Rue Baille Colleye,33.0,Wallonia,Liège,Liège,Liège,Appareil Fixe-Vast Apparaat,4020.0,No,No,,33.0,"(50.642470700000004, 5.620802660103859)"
12882.0,Appareil Fixe-Vast Apparaat,Haven - Kruisweg,2.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,Yes,Yes,,2.0,"(nan, nan)"
12883.0,Appareil Fixe-Vast Apparaat,Haven - Kruisweg,6.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,No,No,,6.0,"(nan, nan)"
12884.0,Appareil Fixe-Vast Apparaat,Haven Kruisweg,9.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,No,No,,9.0,"(nan, nan)"
12885.0,Appareil Fixe-Vast Apparaat,Haven Kruisweg,9.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,No,No,,9.0,"(nan, nan)"
12886.0,Appareil Fixe-Vast Apparaat,Haven Kruisweg,11.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,No,No,,11.0,"(nan, nan)"
12887.0,Appareil Fixe-Vast Apparaat,Moerstraat,9.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,No,No,,9.0,"(51.21663545, 4.701186441228808)"
12888.0,Appareil Fixe-Vast Apparaat,Moerstraat,17.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2040.0,No,No,,17.0,"(51.2173794, 4.702553184055461)"
12889.0,Appareil Fixe-Vast Apparaat,Buchtenstraat,12.0,Flanders,Oost-Vlaanderen,Gent,Gent,Appareil Fixe-Vast Apparaat,9051.0,No,No,,12.0,"(51.0289631, 3.6854154)"
12890.0,Appareil Fixe-Vast Apparaat,Lostraat,48.0,Flanders,Antwerpen,Mechelen,Heist-op-den-Berg,Appareil Fixe-Vast Apparaat,2220.0,No,No,,48.0,"(51.0674376, 4.735283203829159)"
12891.0,Appareil Fixe-Vast Apparaat,Persilstraat,50.0,Flanders,Vlaams-Brabant,Leuven,Herent,Appareil Fixe-Vast Apparaat,3020.0,No,No,,50.0,"(50.90419835, 4.669595637319512)"
12892.0,Appareil Fixe-Vast Apparaat,Rijweg,115.0,Flanders,Antwerpen,Mechelen,Puurs-Sint-Amands,Appareil Fixe-Vast Apparaat,2870.0,No,No,,115.0,"(51.05790625, 4.3278350334755595)"
12895.0,Appareil Fixe-Vast Apparaat,Stichelberg,6.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Dilbeek,Appareil Fixe-Vast Apparaat,1702.0,No,No,,6.0,"(50.865538599999994, 4.26161399952926)"
12896.0,Appareil Fixe-Vast Apparaat,Borsbeeksebrug,30.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2600.0,No,No,,30.0,"(51.1987846, 4.4350252)"
12897.0,Appareil Fixe-Vast Apparaat,Borsbeeksebrug,30.0,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2600.0,No,No,,30.0,"(51.1987846, 4.4350252)"
12898.0,Appareil Fixe-Vast Apparaat,Bedrijfsstraat,15.0,Flanders,Limburg,Maaseik,Peer,Appareil Fixe-Vast Apparaat,3990.0,No,No,,15.0,"(51.13859965, 5.500317722503727)"
12900.0,Appareil Fixe-Vast Apparaat,Noorderlaan,,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2030.0,No,No,,,"(51.2915825, 4.3541832)"
12901.0,Appareil Fixe-Vast Apparaat,Maaltemeers,84.0,Flanders,Oost-Vlaanderen,Gent,Gent,Appareil Fixe-Vast Apparaat,9051.0,No,No,,84.0,"(51.02154395, 3.697393163074975)"
12902.0,Appareil Fixe-Vast Apparaat,Liersesteenweg,72.0,Flanders,Vlaams-Brabant,Leuven,Aarschot,Appareil Fixe-Vast Apparaat,3200.0,No,No,,72.0,"(51.00042515, 4.8297395400337795)"
12903.0,Appareil Fixe-Vast Apparaat,Rue Des Carmes,8.0,Wallonia,Namur,Namur,Namur,Appareil Fixe-Vast Apparaat,5000.0,Yes,No,,8.0,"(50.46545535, 4.863836825384337)"
12904.0,Appareil Fixe-Vast Apparaat,Rue Des Brigades D Irlande,1.0,Wallonia,Namur,Namur,Namur,Appareil Fixe-Vast Apparaat,5100.0,No,No,,1.0,"(50.45752395, 4.872781462664958)"
12905.0,Appareil Fixe-Vast Apparaat,Rue  Des Brigades,2.0,Wallonia,Namur,Namur,Namur,Appareil Fixe-Vast Apparaat,5100.0,Yes,No,,2.0,"(50.457879649999995, 4.873145731336791)"
12906.0,Appareil Fixe-Vast Apparaat,Rue Du Cornet,22.0,Brussels,,Bruxelles-Capitale,Bruxelles,Appareil Fixe-Vast Apparaat,1040.0,No,Yes,,22.0,"(50.83789095, 4.382950165845897)"
12906.0,Appareil Fixe-Vast Apparaat,Rue Du Cornet,22.0,Brussels,,Bruxelles-Capitale,Etterbeek,Appareil Fixe-Vast Apparaat,1040.0,No,Yes,,22.0,"(50.83789095, 4.382950165845897)"
12907.0,Appareil Fixe-Vast Apparaat,A La Paix,1.0,Wallonia,Luxembourg,Virton,Saint-Léger,Appareil Fixe-Vast Apparaat,6747.0,Yes,No,,1.0,"(49.5994168, 5.6505239)"
12907.0,Appareil Fixe-Vast Apparaat,A La Paix,1.0,Wallonia,Luxembourg,Virton,Saint-Léger,Appareil Fixe-Vast Apparaat,6747.0,Yes,No,,1.0,"(49.5994168, 5.6505239)"
12908.0,Appareil Fixe-Vast Apparaat,Itegemsesteenweg,50.0,Flanders,Antwerpen,Turnhout,Herenthout,Appareil Fixe-Vast Apparaat,2270.0,Yes,Yes,24/24,50.0,"(51.1216335, 4.7553623)"
12910.0,Appareil Fixe-Vast Apparaat,Rue Du Travail,5.0,Wallonia,Liège,Liège,GrÃ¢ce-Hollogne,Appareil Fixe-Vast Apparaat,4460.0,No,No,,5.0,"(50.65696835, 5.4982727973142165)"
12911.0,Appareil Fixe-Vast Apparaat,Vennestraat,89.0,Flanders,Vlaams-Brabant,Leuven,Aarschot,Appareil Fixe-Vast Apparaat,3201.0,No,No,,89.0,"(51.00597505, 4.868327563356695)"
12912.0,Appareil Fixe-Vast Apparaat,Stefaan-Modest Glorieuxlaan,30.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,30.0,"(50.7528575, 3.6017071)"
12913.0,Appareil Fixe-Vast Apparaat,Kruisstraat,57.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,57.0,"(50.798283749999996, 3.7745033176326848)"
12914.0,Appareil Fixe-Vast Apparaat,Sint-Pietersnieuwstraat,6.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,6.0,"(50.7500931, 3.601874)"
12915.0,Appareil Fixe-Vast Apparaat,Sin-Pietersnieuwstraat,6.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,6.0,"(nan, nan)"
12916.0,Appareil Fixe-Vast Apparaat,Charles De Gaullestraat,40.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,40.0,"(50.7434259, 3.5992325)"
12917.0,Appareil Fixe-Vast Apparaat,Zonnestraat,518.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,518.0,"(50.7496995, 3.5946786)"
12918.0,Appareil Fixe-Vast Apparaat,Aatstraat,270.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,270.0,"(50.7392289, 3.6180393)"
12919.0,Appareil Fixe-Vast Apparaat,Lorettestraat,190.0,Flanders,Oost-Vlaanderen,Oudenaarde,Ronse,Appareil Fixe-Vast Apparaat,9600.0,No,No,,190.0,"(50.75217165, 3.6321134031830535)"
12920.0,Appareil Fixe-Vast Apparaat,Blaubergsesteenweg,24.0,Flanders,Antwerpen,Turnhout,Herselt,Appareil Fixe-Vast Apparaat,2230.0,No,No,,24.0,"(51.052850750000005, 4.886818032181759)"
12921.0,Appareil Fixe-Vast Apparaat,Moleneinde,14.0,Flanders,Antwerpen,Turnhout,Ravels,Appareil Fixe-Vast Apparaat,2381.0,No,No,,14.0,"(51.208036899999996, 4.761383586251415)"
12922.0,Appareil Fixe-Vast Apparaat,Veilinglaan,,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Meise,Appareil Fixe-Vast Apparaat,1861.0,No,No,,,"(50.9715699, 4.2796317)"
12923.0,Appareil Fixe-Vast Apparaat,Sportstraat,5.0,Flanders,Oost-Vlaanderen,Gent,Merelbeke,Appareil Fixe-Vast Apparaat,9820.0,No,No,,5.0,"(51.17756005, 3.872169798076954)"
12924.0,Appareil Fixe-Vast Apparaat,Dreef,47.0,Flanders,Oost-Vlaanderen,Gent,Lievegem,Appareil Fixe-Vast Apparaat,9930.0,Yes,Yes,,47.0,"(51.11987845, 3.564371599513878)"
12925.0,Appareil Fixe-Vast Apparaat,Hoog Dorpstraat,,Flanders,Limburg,Tongeren,Alken,Appareil Fixe-Vast Apparaat,3570.0,No,No,,,"(nan, nan)"
12926.0,Appareil Fixe-Vast Apparaat,Daalstraat,5.0,Flanders,Vlaams-Brabant,Leuven,Tienen,Appareil Fixe-Vast Apparaat,3300.0,No,No,,5.0,"(50.818388549999995, 4.888399707589548)"
12927.0,Appareil Fixe-Vast Apparaat,Nieuwstraat,,Flanders,Oost-Vlaanderen,Dendermonde,Lebbeke,Appareil Fixe-Vast Apparaat,9280.0,No,No,,,"(50.9822154, 4.0870074)"
12928.0,Appareil Fixe-Vast Apparaat,Burgemeester Vandenbogaerdelaan,9.0,Flanders,West-Vlaanderen,Roeselare,Izegem,Appareil Fixe-Vast Apparaat,8870.0,No,No,,9.0,"(50.91573415, 3.212119016965575)"
12929.0,Appareil Fixe-Vast Apparaat,Vaartstraat,131.0,Flanders,Vlaams-Brabant,Leuven,Leuven,Appareil Fixe-Vast Apparaat,3000.0,No,No,,131.0,"(50.88506715, 4.700172151709774)"
12929.0,Appareil Fixe-Vast Apparaat,Vaartstraat,131.0,Flanders,Vlaams-Brabant,Leuven,Leuven,Appareil Fixe-Vast Apparaat,3000.0,No,No,,131.0,"(50.88506715, 4.700172151709774)"
12930.0,Appareil Fixe-Vast Apparaat,Hoogstraat,,Flanders,Vlaams-Brabant,Leuven,Bierbeek,Appareil Fixe-Vast Apparaat,3360.0,No,No,,,"(50.8335002, 4.7465254)"
12931.0,Appareil Fixe-Vast Apparaat,Rue De Belle Vue,189.0,Wallonia,Hainaut (le),La Louvière,La Louvière,Appareil Fixe-Vast Apparaat,7100.0,No,No,,189.0,"(50.47049115, 4.190744705667376)"
12932.0,Appareil Fixe-Vast Apparaat,Ring,26.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Sint-Pieters-Leeuw,Appareil Fixe-Vast Apparaat,1600.0,No,No,,26.0,"(50.7401775, 4.1351919)"
12933.0,Appareil Fixe-Vast Apparaat,Grote Markt,5.0,Flanders,Antwerpen,Mechelen,Lier,Appareil Fixe-Vast Apparaat,2500.0,No,No,,5.0,"(51.028413549999996, 4.479999122379919)"
12934.0,Appareil Fixe-Vast Apparaat,Mijlstraat,124.0,Flanders,Antwerpen,Mechelen,Duffel,Appareil Fixe-Vast Apparaat,2570.0,No,No,,124.0,"(51.097635, 4.5541661)"
12935.0,Appareil Fixe-Vast Apparaat,Rue De Momelette,41.0,Wallonia,Liège,Waremme,Remicourt,Appareil Fixe-Vast Apparaat,4350.0,No,No,,41.0,"(50.6802998, 5.36838548117057)"
12936.0,Appareil Fixe-Vast Apparaat,Turnhoutsebaan,,Flanders,Antwerpen,Antwerpen,Wijnegem,Appareil Fixe-Vast Apparaat,2110.0,No,No,,,"(51.2511975, 4.6095283)"
12937.0,Appareil Fixe-Vast Apparaat,Meir,,Flanders,Antwerpen,Antwerpen,Antwerpen,Appareil Fixe-Vast Apparaat,2000.0,No,No,,,"(51.2180895, 4.4091124)"
12938.0,Appareil Fixe-Vast Apparaat,Place De La Cathédrale,12.0,Wallonia,Liège,Liège,Liège,Appareil Fixe-Vast Apparaat,4000.0,No,No,,12.0,"(50.64075625, 5.5708585392585555)"
12938.0,Appareil Fixe-Vast Apparaat,Place De La Cathédrale,12.0,Wallonia,Liège,Liège,Liège,Appareil Fixe-Vast Apparaat,4000.0,No,No,,12.0,"(50.64075625, 5.5708585392585555)"
12939.0,Appareil Fixe-Vast Apparaat,Hoogstraat,2.0,Flanders,Limburg,Hasselt,Hasselt,Appareil Fixe-Vast Apparaat,3500.0,No,No,,2.0,"(50.9574386, 5.194418235841793)"
12940.0,Appareil Fixe-Vast Apparaat,Louizalaan,1.0,Brussels,,Bruxelles-Capitale,Ixelles,Appareil Fixe-Vast Apparaat,1050.0,No,No,,1.0,"(50.8352568, 4.3554786)"
12940.0,Appareil Fixe-Vast Apparaat,Louizalaan,1.0,Brussels,,Bruxelles-Capitale,Saint-Gilles,Appareil Fixe-Vast Apparaat,1050.0,No,No,,1.0,"(50.8352568, 4.3554786)"
12941.0,Appareil Fixe-Vast Apparaat,Nieuwstraat,,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Machelen,Appareil Fixe-Vast Apparaat,1830.0,Yes,Yes,,,"(50.9585814, 4.2316081)"
12942.0,Appareil Fixe-Vast Apparaat,Rue De Tubize,,Wallonia,Brabant wallon (le),Nivelles,Braine-le-ChÃ¢teau,Appareil Fixe-Vast Apparaat,1440.0,Yes,No,,,"(50.6811784, 4.2581821)"
12943.0,Appareil Fixe-Vast Apparaat,Avenue Des Nouvelles Technologies,71.0,Wallonia,Hainaut (le),Mons,Frameries,Appareil Fixe-Vast Apparaat,7080.0,Yes,No,,71.0,"(50.4172671, 3.9070074)"
12944.0,Appareil Fixe-Vast Apparaat,Rue Chaussée,261.0,Wallonia,Hainaut (le),Charleroi,Fontaine-l'Ã‰vÃªque,Appareil Fixe-Vast Apparaat,6141.0,Yes,No,,261.0,"(50.4351537, 4.3352556)"
12945.0,Appareil Fixe-Vast Apparaat,Stropstraat,31.0,Flanders,Oost-Vlaanderen,Gent,Gent,Appareil Fixe-Vast Apparaat,9000.0,Yes,No,,31.0,"(51.03650065, 3.729056794768356)"
12946.0,Appareil Fixe-Vast Apparaat,Peerstraat,1.0,Flanders,Oost-Vlaanderen,Gent,Gent,Appareil Fixe-Vast Apparaat,9000.0,Yes,No,,1.0,"(51.0624151, 3.6915419)"
12947.0,Appareil Fixe-Vast Apparaat,Veermanplein,1.0,Flanders,Oost-Vlaanderen,Gent,Gent,Appareil Fixe-Vast Apparaat,9000.0,Yes,No,,1.0,"(51.054249999999996, 3.733700314144535)"
12948.0,Appareil Fixe-Vast Apparaat,Avenue De L Eau Vive,1.0,Wallonia,Hainaut (le),Tournai et Mouscron,Mouscron,Appareil Fixe-Vast Apparaat,7700.0,Yes,No,,1.0,"(nan, nan)"
12949.0,Appareil Fixe-Vast Apparaat,Rue Des Sapins,31.0,Wallonia,Hainaut (le),Tournai et Mouscron,Péruwelz,Appareil Fixe-Vast Apparaat,7603.0,Yes,No,De 9H30 Ã€ 12H30 Et De 13H30 Ã€ 17H Du Lundi Au Vendredi,31.0,"(nan, nan)"
12950.0,Appareil Fixe-Vast Apparaat,Rue Joseph Delhalle,36.0,Wallonia,Liège,Huy,Wanze,Appareil Fixe-Vast Apparaat,4520.0,Yes,No,08H00 - 18H00,36.0,"(50.53975615, 5.218099111539664)"
12951.0,Appareil Fixe-Vast Apparaat,Markt,1.0,Flanders,Antwerpen,Turnhout,Merksplas,Appareil Fixe-Vast Apparaat,2330.0,Yes,Yes,,1.0,"(51.08018655, 5.020516982035696)"
12952.0,Appareil Fixe-Vast Apparaat,Driesplein,2.0,Flanders,Antwerpen,Turnhout,Merksplas,Appareil Fixe-Vast Apparaat,2330.0,Yes,Yes,,2.0,"(51.31401165, 4.859033698539932)"
12953.0,Appareil Fixe-Vast Apparaat,Rue De L Ecluse,22.0,Wallonia,Hainaut (le),Charleroi,Charleroi,Appareil Fixe-Vast Apparaat,6000.0,Yes,No,,22.0,"(50.41225165, 4.395025429199034)"
12954.0,Appareil Fixe-Vast Apparaat,Gestelsestraat,20.0,Flanders,Antwerpen,Turnhout,Hoogstraten,Appareil Fixe-Vast Apparaat,2321.0,Yes,,,20.0,"(51.4466835, 4.734384912903241)"
12955.0,Appareil Fixe-Vast Apparaat,Rue Du Fond Des Fourches,31.0,Wallonia,Liège,Liège,Herstal,Appareil Fixe-Vast Apparaat,4041.0,No,,,31.0,"(50.6809671, 5.5809741)"
12956.0,Appareil Fixe-Vast Apparaat,Interleuvenlaan,86.0,Flanders,Vlaams-Brabant,Leuven,Leuven,Appareil Fixe-Vast Apparaat,3001.0,No,,,86.0,"(50.8513915, 4.7282042)"
12957.0,Appareil Fixe-Vast Apparaat,Rue De L Ermitage,55.0,Brussels,,Bruxelles-Capitale,Ixelles,Appareil Fixe-Vast Apparaat,1050.0,Yes,No,9H30 Ã€ 18H,55.0,"(50.828885549999995, 4.3659819179463595)"
12957.0,Appareil Fixe-Vast Apparaat,Rue De L Ermitage,55.0,Brussels,,Bruxelles-Capitale,Saint-Gilles,Appareil Fixe-Vast Apparaat,1050.0,Yes,No,9H30 Ã€ 18H,55.0,"(50.828885549999995, 4.3659819179463595)"
